CustomerID,Age,Income, TransactionFrequency, AverageTransactionValue,YearsWithBank,MostTransactionArea,CreditCard
3431,19,33822,5,173,1,Entertainment,1
3432,46,63894,2,169,9,Travel,0
3433,58,62328,7,212,20,Shopping,0
3434,27,42671,1,227,13,Travel,1
3435,19,26464,18,233,11,Travel,1
3436,28,37612,10,288,19,Shopping,0
3437,30,64898,6,275,21,Utilities,1
3438,27,57015,7,159,17,Shopping,0
3439,31,42922,12,248,3,Utilities,1
3440,35,50881,18,180,20,Shopping,1
3441,26,18877,11,193,13,Utilities,0
3442,56,17742,19,145,28,Utilities,1
3443,45,79656,4,115,22,Food,1
3444,20,57597,19,198,25,Food,0
3445,37,50024,13,152,19,Travel,1
3446,23,44045,19,246,20,Shopping,1
3447,44,23572,2,185,21,Utilities,0
3448,19,64898,9,215,24,Food,1
3449,46,32946,8,268,9,Travel,0
3450,55,60562,14,125,19,Travel,1
3451,20,51980,9,163,19,Travel,1
3452,33,49218,13,209,23,Food,1
3453,47,30464,18,215,25,Entertainment,0
3454,57,30664,6,255,1,Travel,1
3455,19,55849,3,243,17,Entertainment,1
3456,34,51188,10,204,14,Entertainment,1
3457,58,50707,10,215,12,Entertainment,1
3458,29,54290,10,216,2,Travel,1
3459,52,20948,9,126,22,Utilities,1
3460,60,65227,12,192,3,Entertainment,0
3461,18,44661,8,212,28,Food,0
3462,62,67544,9,222,24,Food,1
3463,32,19875,17,153,5,Entertainment,0
3464,43,58535,8,136,3,Entertainment,0
3465,54,58393,18,188,14,Entertainment,1
3466,38,27708,17,298,24,Food,1
3467,48,40411,6,159,24,Shopping,1
3468,42,34107,10,258,18,Utilities,0
3469,40,62948,1,279,5,Shopping,1
3470,41,54633,1,202,3,Food,0
3471,55,73982,9,166,23,Food,1
3472,45,53044,3,225,2,Travel,1
3473,38,60983,6,209,9,Shopping,1
3474,60,67580,7,157,18,Entertainment,1
3475,35,58316,9,167,27,Entertainment,1
3476,53,44237,5,222,2,Food,1
3477,52,41445,16,246,22,Travel,1
3478,62,48803,2,183,19,Shopping,0
3479,26,61948,3,196,3,Travel,1
3480,55,38508,3,233,26,Utilities,0
3481,47,59782,10,191,18,Travel,1
3482,61,54839,3,185,14,Utilities,0
3483,51,31200,15,162,13,Shopping,0
3484,49,59053,14,161,16,Entertainment,1
3485,20,52128,4,333,21,Utilities,0
3486,20,41742,10,190,28,Entertainment,1
3487,45,51911,11,268,11,Travel,1
3488,61,42325,11,284,21,Travel,0
3489,32,53715,8,190,23,Shopping,0
3490,58,47480,9,218,24,Entertainment,0
3491,40,27051,8,205,24,Shopping,1
3492,57,47929,12,119,12,Utilities,0
3493,28,43359,17,122,3,Travel,1
3494,49,59533,15,202,6,Travel,0
3495,53,63196,19,178,16,Travel,1
3496,50,42364,6,294,12,Travel,1
3497,41,38159,5,188,21,Travel,1
3498,56,24797,8,297,20,Utilities,0
3499,51,37789,18,176,26,Utilities,1
3500,45,45150,15,295,6,Shopping,0
3501,54,29911,3,225,20,Food,0
3502,24,63397,14,228,14,Travel,1
3503,21,53932,15,174,24,Travel,1
3504,54,48193,13,228,9,Food,0
3505,18,49749,9,284,17,Shopping,1
3506,18,54590,17,192,12,Utilities,0
3507,64,59496,19,183,1,Travel,1
3508,37,62135,4,187,20,Shopping,1
3509,36,45363,10,281,22,Food,1
3510,46,47870,3,242,8,Utilities,1
3511,27,52594,19,272,28,Utilities,1
3512,35,47258,9,215,12,Shopping,1
3513,45,63084,5,201,16,Entertainment,1
3514,52,68409,14,221,1,Entertainment,0
3515,60,55161,7,253,3,Entertainment,1
3516,64,36377,6,187,12,Food,1
3517,48,57626,8,268,4,Entertainment,0
3518,44,55755,2,218,10,Shopping,0
3519,28,35119,14,79,2,Utilities,1
3520,55,55738,7,244,29,Shopping,0
3521,22,41837,3,136,9,Shopping,0
3522,25,61191,6,242,3,Travel,0
3523,51,57504,14,245,20,Food,0
3524,29,53344,12,216,20,Utilities,1
3525,55,50578,18,227,1,Travel,1
3526,18,17999,12,254,5,Food,1
3527,48,31785,7,175,5,Utilities,1
3528,21,48037,5,239,2,Travel,0
3529,62,72790,12,258,15,Entertainment,0
3530,22,58470,9,288,1,Shopping,0
3531,47,77210,11,144,21,Entertainment,0
3532,41,51244,4,220,5,Utilities,1
3533,20,49537,14,151,7,Travel,1
3534,28,71376,12,149,11,Travel,1
3535,62,47611,18,217,26,Travel,0
3536,21,35202,7,203,10,Shopping,1
3537,43,54751,1,257,2,Travel,0
3538,44,66837,13,182,29,Food,1
3539,63,37610,16,193,28,Food,0
3540,60,58835,5,210,14,Food,0
3541,44,48601,19,156,24,Entertainment,0
3542,59,56770,9,163,21,Utilities,1
3543,23,54703,9,255,5,Entertainment,1
3544,32,43785,12,172,16,Entertainment,0
3545,47,48407,18,259,25,Shopping,0
3546,59,44701,10,230,2,Entertainment,0
3547,54,51781,17,122,10,Shopping,0
3548,54,37308,19,226,27,Food,0
3549,59,40893,11,226,18,Food,0
3550,54,43790,16,221,5,Entertainment,1
3551,52,55875,8,192,17,Entertainment,1
3552,40,28766,15,152,11,Food,0
3553,23,48393,11,267,5,Travel,1
3554,21,39376,7,194,21,Food,1
3555,35,43828,2,155,24,Travel,1
3556,26,40097,19,222,6,Food,1
3557,46,52918,9,162,27,Utilities,1
3558,30,47643,18,152,22,Shopping,1
3559,64,60674,13,181,16,Shopping,1
3560,34,56025,1,166,5,Utilities,0
3561,62,26944,19,154,21,Travel,1
3562,49,35600,13,240,24,Entertainment,0
3563,39,47403,14,194,16,Entertainment,1
3564,21,49355,17,262,17,Shopping,1
3565,22,36923,1,157,9,Entertainment,0
3566,54,69559,5,113,22,Travel,0
3567,58,62970,14,207,25,Entertainment,1
3568,30,25328,18,292,2,Food,1
3569,51,55181,13,226,19,Utilities,0
3570,62,49313,12,360,17,Shopping,1
3571,39,68658,15,216,5,Entertainment,1
3572,40,26451,4,211,2,Travel,1
3573,20,80897,9,92,11,Entertainment,0
3574,59,37355,3,221,1,Utilities,1
3575,51,55677,11,208,9,Food,1
3576,49,40904,15,179,27,Shopping,0
3577,62,44357,16,193,25,Shopping,1
3578,38,24658,7,196,6,Travel,1
3579,63,67953,7,191,11,Food,1
3580,61,45955,9,304,27,Entertainment,1
3581,38,46975,17,181,8,Entertainment,1
3582,61,84687,13,208,13,Travel,0
3583,28,64391,9,179,27,Food,0
3584,56,39974,9,239,12,Travel,0
3585,21,40846,12,208,9,Utilities,0
3586,18,53897,19,186,15,Utilities,1
3587,45,61560,15,103,5,Entertainment,1
3588,41,76286,18,212,15,Utilities,1
3589,52,25878,8,184,2,Travel,1
3590,30,60905,6,196,15,Shopping,1
3591,64,63315,6,140,20,Utilities,0
3592,51,38157,3,271,3,Travel,1
3593,28,44596,3,242,10,Shopping,1
3594,53,25545,2,271,7,Shopping,1
3595,34,42486,5,257,10,Utilities,0
3596,52,53481,12,229,26,Food,1
3597,35,73911,6,142,10,Utilities,0
3598,57,75295,16,292,8,Utilities,0
3599,39,34560,5,153,13,Food,1
3600,41,71867,6,186,21,Utilities,1
3601,36,20759,4,235,2,Travel,0
3602,54,41226,14,237,12,Food,0
3603,56,45472,3,228,9,Travel,1
3604,38,53776,17,179,1,Shopping,1
3605,25,51597,5,169,21,Food,0
3606,45,55485,6,326,12,Shopping,0
3607,22,47255,4,198,12,Entertainment,1
3608,34,64393,13,191,3,Entertainment,1
3609,54,60377,8,164,24,Travel,0
3610,53,45656,11,212,8,Shopping,0
3611,36,62635,19,209,13,Shopping,0
3612,44,81026,5,199,28,Food,0
3613,51,39901,5,219,28,Entertainment,1
3614,28,75130,3,288,17,Travel,1
3615,62,41247,2,170,20,Travel,1
3616,64,71154,3,202,28,Food,0
3617,29,41810,15,167,10,Food,1
3618,38,61484,7,214,15,Travel,1
3619,28,52694,3,171,24,Food,0
3620,56,23221,15,173,25,Shopping,0
3621,45,78733,11,127,9,Travel,0
3622,22,36568,16,204,18,Utilities,0
3623,34,30956,13,221,25,Entertainment,0
3624,37,40408,2,293,8,Entertainment,1
3625,58,87968,12,223,27,Utilities,0
3626,63,31194,7,177,14,Utilities,1
3627,29,52673,1,132,11,Shopping,1
3628,23,33152,14,138,13,Travel,0
3629,34,35724,10,135,16,Food,1
3630,36,26008,3,293,14,Entertainment,0
3631,43,54727,11,214,9,Utilities,1
3632,61,47581,15,170,9,Travel,1
3633,61,33029,6,152,19,Food,1
3634,49,63098,18,157,5,Entertainment,0
3635,23,64680,13,169,15,Travel,1
3636,53,56108,15,265,29,Entertainment,1
3637,55,67560,3,198,11,Shopping,1
3638,28,44764,15,127,19,Entertainment,1
3639,50,54835,1,315,6,Shopping,1
3640,41,44822,10,142,10,Shopping,0
3641,40,27390,18,170,16,Shopping,0
3642,32,53288,8,265,29,Food,1
3643,44,52380,12,220,5,Food,1
3644,28,49547,5,176,18,Shopping,1
3645,34,55608,1,138,19,Travel,1
3646,31,71178,8,151,23,Shopping,1
3647,44,46933,5,154,10,Travel,0
3648,35,35642,17,200,10,Entertainment,1
3649,45,46283,15,209,12,Food,0
3650,64,47947,4,192,21,Travel,0
3651,64,64753,13,198,3,Travel,0
3652,21,51599,17,147,4,Travel,1
3653,24,32777,13,214,22,Utilities,0
3654,62,62081,2,264,24,Food,1
3655,52,59676,4,191,12,Utilities,0
3656,26,51606,2,190,7,Entertainment,1
3657,25,64223,12,204,12,Travel,0
3658,62,66734,19,255,3,Food,0
3659,34,44338,18,155,18,Food,1
3660,34,36497,10,272,19,Food,1
3661,50,49821,5,221,5,Travel,0
3662,49,58049,11,201,14,Shopping,1
3663,25,48419,1,260,23,Shopping,0
3664,36,35173,3,140,8,Shopping,0
3665,55,52440,17,226,22,Utilities,1
3666,20,19497,15,221,15,Travel,1
3667,22,45133,14,153,16,Entertainment,1
3668,30,62767,15,223,29,Utilities,1
3669,64,63581,16,214,18,Food,0
3670,63,-6396,4,191,11,Shopping,0
3671,48,47111,19,243,2,Food,0
3672,33,58989,8,171,10,Utilities,1
3673,49,32358,6,213,11,Shopping,0
3674,39,44420,16,193,5,Travel,1
3675,46,68115,3,169,27,Shopping,0
3676,39,42737,8,225,21,Shopping,1
3677,60,73979,5,189,17,Shopping,0
3678,20,38882,5,126,1,Utilities,1
3679,27,71148,12,109,25,Shopping,1
3680,59,50503,1,239,14,Utilities,0
3681,38,36825,7,138,15,Food,1
3682,33,71198,11,213,7,Travel,1
3683,29,31902,10,202,8,Shopping,0
3684,19,38060,3,181,28,Utilities,0
3685,58,57348,8,297,16,Shopping,1
3686,41,51212,1,208,13,Shopping,0
3687,52,54109,8,237,5,Shopping,0
3688,47,44475,11,214,3,Entertainment,1
3689,47,32009,7,188,13,Travel,0
3690,64,40216,16,199,19,Travel,0
3691,52,69805,7,272,12,Utilities,0
3692,36,29945,13,254,19,Food,0
3693,25,74667,10,297,17,Food,1
3694,43,54737,17,211,11,Food,0
3695,57,41047,3,156,27,Shopping,1
3696,24,19969,7,177,3,Utilities,0
3697,47,21939,11,140,29,Shopping,0
3698,24,44661,13,238,2,Entertainment,1
3699,20,42844,5,170,24,Utilities,0
3700,18,51766,19,47,26,Utilities,0
3701,53,75787,15,323,14,Utilities,1
3702,42,58063,1,171,26,Entertainment,0
3703,54,48069,5,171,22,Utilities,0
3704,18,68252,13,283,21,Entertainment,1
3705,32,52259,10,139,17,Food,0
3706,54,73995,5,256,2,Utilities,0
3707,30,39918,1,170,18,Shopping,0
3708,57,32783,10,133,23,Travel,1
3709,25,19995,18,285,15,Entertainment,0
3710,22,48418,8,246,12,Food,1
3711,26,31480,3,246,16,Food,1
3712,18,31267,19,218,16,Travel,1
3713,53,65514,19,229,7,Utilities,1
3714,52,24168,2,138,6,Shopping,1
3715,19,51553,17,205,14,Travel,0
3716,57,48751,16,153,8,Utilities,1
3717,40,51381,10,130,20,Utilities,1
3718,26,70761,16,220,25,Entertainment,0
3719,51,37614,5,257,24,Shopping,0
3720,63,70774,3,180,19,Shopping,1
3721,31,23596,3,189,19,Entertainment,1
3722,21,59761,2,143,28,Utilities,1
3723,47,72145,4,200,12,Utilities,0
3724,48,-10810,18,238,9,Shopping,0
3725,55,49469,2,239,9,Shopping,1
3726,28,48249,6,227,29,Shopping,1
3727,52,51077,3,169,27,Shopping,0
3728,25,75673,3,167,5,Utilities,1
3729,20,38545,2,239,26,Shopping,0
3730,31,32232,3,240,14,Utilities,1
3731,30,51186,17,191,1,Entertainment,1
3732,62,66864,14,178,3,Food,1
3733,49,58379,7,258,11,Entertainment,0
3734,51,50514,6,182,21,Entertainment,0
3735,62,46561,8,237,4,Travel,1
3736,36,19896,19,193,20,Entertainment,1
3737,55,58787,19,147,1,Travel,0
3738,33,60580,12,280,6,Travel,1
3739,19,39614,5,206,28,Travel,1
3740,57,43029,5,164,10,Entertainment,0
3741,34,34276,14,130,27,Food,1
3742,51,63021,17,135,4,Travel,1
3743,59,44512,16,181,17,Shopping,0
3744,33,47760,4,296,26,Shopping,0
3745,55,59438,8,170,22,Utilities,1
3746,19,54904,3,272,21,Shopping,0
3747,19,58449,5,193,5,Shopping,0
3748,43,52622,7,140,2,Travel,0
3749,30,52956,18,176,1,Entertainment,0
3750,64,52814,8,135,16,Shopping,0
3751,48,56793,11,157,7,Entertainment,1
3752,51,57522,14,155,21,Food,1
3753,56,31629,18,104,3,Shopping,0
3754,20,41042,13,275,14,Food,0
3755,25,46949,6,210,22,Food,1
3756,40,56777,13,165,19,Utilities,1
3757,31,73961,1,211,16,Entertainment,1
3758,44,37801,11,158,22,Entertainment,0
3759,46,63179,7,66,6,Utilities,1
3760,56,41465,10,347,25,Travel,1
3761,56,70557,2,209,24,Utilities,0
3762,18,78685,16,170,1,Utilities,0
3763,34,23779,5,103,7,Utilities,1
3764,58,45104,16,125,11,Food,0
3765,47,14746,16,282,25,Entertainment,0
3766,30,24652,15,275,18,Travel,0
3767,38,25587,9,237,9,Shopping,1
3768,36,59360,1,144,22,Shopping,1
3769,36,56554,9,275,3,Shopping,1
3770,42,62018,11,222,24,Travel,1
3771,39,59118,5,232,23,Shopping,1
3772,48,57275,6,222,28,Travel,1
3773,34,51677,8,124,8,Shopping,0
3774,40,48036,15,140,8,Shopping,1
3775,49,65293,16,174,23,Travel,1
3776,27,50184,18,232,1,Entertainment,1
3777,27,57877,12,130,29,Travel,0
3778,53,15045,4,191,10,Travel,0
3779,25,32373,16,191,15,Utilities,1
3780,37,64703,11,239,10,Food,0
3781,49,39973,7,233,26,Food,0
3782,31,29069,15,149,8,Entertainment,1
3783,45,59619,17,272,21,Entertainment,0
3784,63,50020,15,141,29,Entertainment,0
3785,41,43895,10,254,2,Food,1
3786,32,72636,4,172,18,Entertainment,0
3787,39,70061,17,208,2,Entertainment,0
3788,47,47182,4,211,25,Travel,1
3789,21,60835,11,209,21,Travel,1
3790,30,16419,4,233,19,Food,0
3791,40,66400,12,219,22,Travel,0
3792,25,33701,10,239,9,Entertainment,1
3793,35,28217,14,223,27,Travel,0
3794,29,23221,18,136,25,Utilities,0
3795,48,22061,6,213,25,Travel,0
3796,31,66204,5,171,27,Food,0
3797,51,59467,2,144,10,Entertainment,1
3798,35,38512,13,185,27,Entertainment,1
3799,51,62823,14,209,4,Food,1
3800,28,41075,3,212,21,Travel,0
3801,58,54854,11,252,28,Entertainment,0
3802,29,42765,4,265,1,Entertainment,1
3803,32,48200,13,216,11,Utilities,0
3804,48,36377,8,225,26,Food,1
3805,46,38602,8,204,22,Travel,1
3806,43,58161,13,238,2,Travel,0
3807,35,60571,10,224,23,Entertainment,0
3808,49,43788,13,197,4,Shopping,1
3809,39,27116,13,307,15,Utilities,0
3810,55,87068,17,172,20,Utilities,1
3811,34,50550,6,272,25,Utilities,0
3812,40,54682,2,132,13,Entertainment,1
3813,41,31080,17,240,1,Food,0
3814,25,68228,12,271,22,Food,0
3815,58,70518,6,104,2,Utilities,0
3816,23,24379,5,206,6,Shopping,1
3817,22,48464,5,235,7,Shopping,1
3818,61,47293,9,212,19,Travel,0
3819,46,85826,3,218,4,Shopping,0
3820,45,71654,5,206,18,Utilities,0
3821,28,28238,7,145,23,Travel,0
3822,18,39079,12,318,9,Utilities,1
3823,60,36605,7,174,21,Food,0
3824,36,55575,10,221,11,Utilities,0
3825,26,73583,8,167,5,Travel,1
3826,44,51637,17,86,25,Utilities,0
3827,51,57517,5,153,24,Entertainment,0
3828,61,40035,15,127,1,Travel,0
3829,21,57437,9,254,2,Shopping,1
3830,53,42921,11,169,23,Food,0
3831,35,25388,13,174,3,Shopping,0
3832,32,56463,18,146,22,Utilities,1
3833,30,49852,17,204,17,Shopping,1
3834,36,33542,9,164,24,Travel,0
3835,23,74680,10,249,2,Entertainment,1
3836,29,38503,5,215,1,Shopping,1
3837,54,59136,11,171,2,Utilities,1
3838,34,44561,15,242,8,Shopping,0
3839,40,73153,2,200,13,Shopping,0
3840,43,46436,14,201,26,Travel,1
3841,46,24880,5,126,14,Utilities,1
3842,50,62150,6,196,21,Utilities,0
3843,44,73093,15,216,12,Entertainment,0
3844,42,43585,4,266,9,Travel,0
3845,27,60183,10,162,28,Travel,0
3846,64,51941,19,313,19,Food,1
3847,40,44259,9,227,24,Entertainment,1
3848,38,62611,10,124,20,Entertainment,0
3849,38,37999,4,157,7,Utilities,0
3850,60,50487,4,271,26,Utilities,1
3851,30,53860,6,262,10,Entertainment,0
3852,54,53316,8,200,24,Travel,1
3853,50,38368,16,207,3,Food,0
3854,41,80894,8,141,19,Utilities,0
3855,61,68933,16,266,17,Food,0
3856,28,64856,6,150,8,Entertainment,1
3857,34,71498,17,242,18,Travel,1
3858,21,51031,1,267,7,Food,1
3859,64,44430,19,202,27,Shopping,1
3860,42,33664,18,248,7,Entertainment,0
3861,47,39448,17,292,23,Travel,0
3862,26,34789,17,213,20,Entertainment,1
3863,38,42078,12,191,23,Entertainment,1
3864,37,54147,12,196,26,Food,1
3865,36,63710,6,162,16,Food,0
3866,36,63295,7,161,15,Shopping,0
3867,29,32427,8,222,14,Utilities,1
3868,54,60336,3,191,16,Shopping,1
3869,59,67157,17,216,27,Travel,1
3870,34,46186,8,125,24,Travel,0
3871,54,67966,11,195,9,Entertainment,0
3872,56,63137,18,251,23,Food,0
3873,45,31031,16,144,22,Entertainment,1
3874,58,82876,13,200,21,Utilities,0
3875,52,39265,9,107,10,Entertainment,0
3876,64,64361,19,134,15,Travel,0
3877,35,63818,7,240,26,Travel,0
3878,31,31639,17,184,23,Shopping,1
3879,52,52684,8,291,10,Entertainment,0
3880,61,63633,8,221,2,Food,0
3881,58,31480,3,226,5,Utilities,1
3882,24,51494,16,146,29,Utilities,0
3883,58,64890,12,180,8,Food,1
3884,30,65858,15,163,6,Utilities,1
3885,35,44043,4,146,6,Food,0
3886,54,73165,7,233,1,Food,0
3887,30,69582,11,243,16,Shopping,0
3888,53,53618,5,219,18,Entertainment,1
3889,48,40115,13,158,3,Travel,1
3890,19,32512,11,216,7,Travel,1
3891,33,55663,5,104,12,Entertainment,1
3892,26,71967,8,266,10,Utilities,0
3893,26,47792,17,135,22,Food,0
3894,55,37113,11,143,21,Travel,1
3895,28,62373,19,205,25,Shopping,0
3896,39,52617,18,210,10,Utilities,1
3897,50,57738,10,196,23,Shopping,0
3898,53,42120,5,144,9,Travel,1
3899,62,44452,1,256,27,Entertainment,1
3900,40,42050,17,115,11,Entertainment,1
3901,62,57487,17,125,19,Shopping,0
3902,62,44909,1,194,27,Utilities,0
3903,51,58886,1,136,8,Travel,1
3904,26,40679,9,261,28,Food,1
3905,41,57462,4,141,25,Entertainment,1
3906,25,60556,9,277,18,Shopping,0
3907,24,54973,14,251,4,Travel,1
3908,53,63755,15,261,2,Utilities,0
3909,35,42778,16,294,13,Food,0
3910,20,60389,16,204,23,Food,1
3911,45,53500,13,149,14,Entertainment,0
3912,23,37853,14,194,20,Food,1
3913,61,21394,9,171,28,Travel,1
3914,61,24602,9,164,22,Entertainment,0
3915,38,16874,4,207,24,Entertainment,0
3916,45,56391,10,184,15,Entertainment,0
3917,57,45128,3,162,13,Travel,0
3918,18,51308,9,187,6,Shopping,0
3919,53,47293,19,227,20,Food,0
3920,38,58725,16,247,6,Food,0
3921,60,59163,16,119,1,Shopping,1
3922,52,50643,17,184,15,Entertainment,0
3923,30,51551,18,192,6,Utilities,1
3924,27,52150,10,140,27,Travel,0
3925,61,70876,19,194,15,Entertainment,0
3926,64,19931,15,207,15,Entertainment,1
3927,27,39942,15,225,14,Entertainment,1
3928,63,62978,11,203,10,Food,1
3929,30,66618,8,155,29,Food,1
3930,54,56408,16,300,27,Utilities,0
3931,55,47238,10,241,8,Travel,0
3932,41,77923,9,227,4,Entertainment,1
3933,19,52667,15,250,25,Food,0
3934,39,50461,5,212,22,Shopping,0
3935,34,69976,2,264,6,Food,1
3936,53,57133,16,202,20,Entertainment,1
3937,31,64097,18,200,24,Entertainment,0
3938,27,65854,16,231,21,Food,1
3939,52,44412,5,278,28,Shopping,0
3940,42,76515,1,275,17,Shopping,1
3941,20,13068,19,229,23,Entertainment,0
3942,64,20305,10,225,24,Food,1
3943,55,39796,13,234,22,Travel,1
3944,34,43649,11,249,7,Travel,1
3945,29,55439,15,264,12,Entertainment,1
3946,41,39658,2,188,23,Shopping,0
3947,46,49821,6,265,4,Travel,0
3948,60,46922,11,217,14,Food,0
3949,42,80066,15,232,4,Utilities,0
3950,53,37925,9,269,16,Utilities,1
3951,43,24754,12,237,28,Shopping,0
3952,55,66785,4,245,1,Utilities,1
3953,18,39290,14,180,18,Food,0
3954,37,48625,3,274,19,Entertainment,1
3955,45,40307,17,234,21,Entertainment,0
3956,33,61057,13,206,10,Food,1
3957,64,29385,8,255,25,Entertainment,0
3958,34,8012,12,329,5,Food,1
3959,57,69435,12,141,13,Food,1
3960,45,53712,12,159,6,Utilities,0
3961,29,66089,2,334,23,Utilities,0
3962,44,68933,10,221,4,Shopping,1
3963,59,36253,9,209,16,Utilities,0
3964,64,50909,1,194,8,Entertainment,0
3965,47,57580,4,260,16,Utilities,1
3966,58,48375,14,330,11,Food,1
3967,51,45317,16,166,22,Utilities,1
3968,54,46795,18,195,27,Entertainment,0
3969,23,66253,2,182,1,Shopping,0
3970,24,46114,6,236,22,Travel,1
3971,49,59003,3,261,18,Food,0
3972,49,55203,19,281,4,Entertainment,0
3973,42,35537,13,238,11,Entertainment,0
3974,50,54529,17,325,20,Travel,1
3975,24,26919,14,171,10,Shopping,0
3976,29,56021,11,158,16,Food,0
3977,33,63366,16,273,29,Shopping,1
3978,33,66821,11,206,10,Travel,0
3979,60,35709,18,131,5,Food,1
3980,53,41957,2,184,26,Utilities,0
3981,30,54260,8,212,28,Shopping,0
3982,24,42861,14,167,18,Utilities,1
3983,53,21066,2,149,22,Food,1
3984,64,41874,13,189,11,Travel,1
3985,26,54203,10,146,3,Utilities,0
3986,49,66012,8,231,9,Utilities,0
3987,28,75338,7,102,15,Entertainment,1
3988,25,51874,13,204,22,Food,1
3989,50,58497,19,225,19,Travel,0
3990,40,64411,15,195,19,Entertainment,0
3991,42,19241,2,254,5,Shopping,1
3992,25,34711,5,131,6,Travel,0
3993,62,51538,19,164,4,Entertainment,1
3994,39,73339,1,183,12,Shopping,0
3995,21,59446,7,235,5,Travel,0
3996,57,54945,18,210,3,Entertainment,0
3997,20,46578,1,307,10,Travel,0
3998,46,56401,1,159,13,Utilities,0
3999,58,41053,7,130,4,Entertainment,1
4000,46,38302,17,289,24,Utilities,1
4001,51,39605,6,128,8,Entertainment,1
4002,51,70107,12,234,1,Utilities,1
4003,45,37396,15,151,20,Food,1
4004,30,44018,13,96,2,Utilities,1
4005,32,57065,12,181,4,Food,0
4006,40,36797,2,244,21,Travel,1
4007,61,53392,18,138,1,Shopping,0
4008,43,53387,4,228,28,Shopping,1
4009,21,40633,10,238,21,Shopping,1
4010,43,46118,11,136,7,Food,1
4011,57,35846,6,188,5,Shopping,0
4012,26,70741,6,278,23,Shopping,0
4013,22,53863,9,232,13,Utilities,0
4014,49,34270,13,186,25,Shopping,1
4015,37,51894,5,220,13,Food,1
4016,28,52573,6,165,8,Utilities,0
4017,32,16351,4,255,17,Food,1
4018,49,70106,6,255,10,Entertainment,1
4019,45,35155,18,206,10,Shopping,1
4020,39,81353,13,211,2,Food,1
4021,58,61929,3,150,6,Food,1
4022,34,33097,10,132,21,Utilities,0
4023,43,45286,4,181,1,Entertainment,0
4024,61,63839,15,195,18,Entertainment,1
4025,24,46433,12,253,3,Shopping,1
4026,59,67673,15,246,26,Travel,0
4027,43,44358,10,209,21,Travel,1
4028,42,48820,12,259,7,Utilities,1
4029,27,64252,8,152,16,Shopping,1
4030,62,59050,3,253,22,Utilities,1
